customer_id,age,tenure_months,contract_type,monthly_charges,total_charges,internet_addon,support_calls,tech_issues_reported,payment_delay_days,churned
10830,45,17,Month-to-Month,47.62,717.71,Yes,1,0,1,1
10831,36,66,Two Year,90.7,6233.18,No,1,1,2,0
10832,24,53,Month-to-Month,26.27,1288.35,Yes,0,1,0,0
10833,61,51,Two Year,103.93,4864.99,No,1,1,4,1
10834,58,39,One Year,20.38,685.52,Yes,3,0,5,0
10835,34,51,Month-to-Month,44.68,2158.44,Yes,2,2,2,1
10836,19,70,Month-to-Month,94.09,5741.95,No,0,1,4,0
10837,33,6,Month-to-Month,51.63,278.71,Yes,3,0,2,1
10838,56,67,One Year,30.19,1847.54,Yes,3,0,2,0
10839,35,7,Month-to-Month,56.02,396.75,Yes,1,0,1,1
10840,56,51,Month-to-Month,47.04,2459.25,Yes,4,1,4,0
10841,18,42,Month-to-Month,104.27,3987.36,Yes,1,0,1,1
10842,20,64,One Year,51.33,3356.54,Yes,3,2,3,0
10843,38,15,Month-to-Month,98.89,1515.16,Yes,2,0,2,1
10844,47,29,Month-to-Month,109.19,3175.79,Yes,3,1,3,0
10845,28,33,Month-to-Month,63.38,1839.17,Yes,1,0,4,1
10846,39,27,Month-to-Month,110.99,2960.96,Yes,1,3,2,1
10847,64,36,Two Year,57.73,2159.34,No,0,1,5,0
10848,74,29,Month-to-Month,116.41,3330.34,No,1,0,2,1
10849,42,38,Two Year,28.93,1007.35,Yes,4,2,9,1
10850,20,57,One Year,88.7,4803.69,Yes,1,0,4,0
10851,47,27,One Year,69.38,1834.19,No,2,0,0,1
10852,41,55,One Year,58.76,3077.04,Yes,2,2,5,0
10853,62,33,Month-to-Month,83.27,2401.65,Yes,1,0,2,1
10854,53,68,Month-to-Month,90.39,5608.16,No,3,0,12,0
10855,40,66,One Year,20.44,1363.18,Yes,1,0,3,0
10856,71,10,Month-to-Month,36.7,375.18,Yes,0,2,0,1
10857,25,5,One Year,91.3,400.56,No,5,0,1,1
10858,71,38,Month-to-Month,86.64,3425.58,No,1,0,2,0
10859,21,13,Two Year,116.6,1388.12,Yes,1,1,5,1
10860,67,31,One Year,96.1,2926.85,Yes,1,1,3,1
10861,56,47,Month-to-Month,115.08,5410.73,Yes,1,0,1,1
10862,60,52,Month-to-Month,90.25,4751.14,No,1,1,3,0
10863,48,56,One Year,49.81,2898.56,Yes,0,1,2,0
10864,46,15,One Year,30.54,418.05,Yes,2,1,0,0
10865,53,29,Month-to-Month,98.18,2909.01,No,2,1,0,1
10866,30,8,Two Year,84.41,591.77,Yes,1,2,1,0
10867,58,5,Month-to-Month,24.82,122.98,Yes,3,0,0,0
10868,26,29,Month-to-Month,56.01,1621.68,Yes,1,5,0,1
10869,72,47,Two Year,115.68,5358.37,Yes,0,0,0,0
10870,38,68,Two Year,70.04,4288.65,Yes,3,0,6,1
10871,68,45,One Year,63.27,2917.21,No,3,1,1,0
10872,20,2,Two Year,65.77,116.25,No,0,1,1,1
10873,42,27,Month-to-Month,40.89,950.27,Yes,1,1,0,0
10874,42,36,Two Year,56.87,2034.0,Yes,2,1,1,0
10875,29,36,Month-to-Month,56.98,1938.65,Yes,1,0,2,0
10876,46,26,Month-to-Month,25.24,669.25,Yes,0,2,0,1
10877,28,43,Month-to-Month,96.76,3855.62,Yes,0,0,2,1
10878,69,27,Month-to-Month,61.65,1470.89,No,2,0,3,1
10879,28,69,Month-to-Month,102.22,7175.12,Yes,3,0,1,0
10880,66,20,Month-to-Month,105.03,2016.12,Yes,0,0,2,1
10881,43,11,Month-to-Month,41.2,402.37,Yes,0,0,2,1
10882,70,38,Month-to-Month,85.74,3238.82,Yes,1,0,0,1
10883,31,6,One Year,67.23,384.11,Yes,3,4,3,1
10884,33,23,Month-to-Month,108.02,2412.07,Yes,0,1,4,1
10885,73,47,Month-to-Month,41.57,1840.82,Yes,5,0,3,1
10886,27,46,One Year,87.78,4101.44,No,1,3,1,0
10887,48,12,Two Year,80.78,984.78,Yes,1,0,7,1
10888,48,13,One Year,49.53,638.66,Yes,3,1,1,1
10889,53,62,Month-to-Month,33.66,1817.87,Yes,1,3,0,0
10890,27,60,One Year,85.16,5200.4,No,0,0,1,0
10891,43,43,Month-to-Month,93.86,3972.22,Yes,1,0,3,1
10892,37,68,Month-to-Month,51.56,3468.93,Yes,1,1,5,0
10893,61,5,Month-to-Month,84.48,389.7,Yes,1,0,1,1
10894,26,37,Two Year,59.51,2258.8,No,2,0,0,0
10895,32,31,Month-to-Month,91.32,2816.98,Yes,1,2,2,1
10896,26,9,Month-to-Month,39.92,313.48,Yes,0,0,7,0
10897,24,51,Month-to-Month,109.02,5179.47,Yes,2,0,0,0
10898,43,29,Two Year,48.74,1452.01,Yes,1,0,4,0
10899,41,40,One Year,56.78,1951.96,Yes,2,2,1,0
10900,29,41,Month-to-Month,25.81,1102.95,Yes,2,0,4,1
10901,37,11,One Year,31.15,337.8,No,1,2,2,1
10902,73,23,Month-to-Month,71.59,1607.51,Yes,1,0,1,1
10903,31,1,One Year,46.76,42.28,Yes,0,1,3,1
10904,39,46,Month-to-Month,103.55,4285.82,Yes,2,2,6,0
10905,33,21,Two Year,21.47,468.19,Yes,1,1,1,1
10906,46,36,Month-to-Month,57.91,1896.41,Yes,4,1,1,1
10907,49,54,One Year,53.73,2916.22,No,1,1,0,0
10908,36,57,Month-to-Month,21.93,1160.79,No,3,2,0,1
10909,72,1,Month-to-Month,32.44,28.48,Yes,1,0,4,0
10910,52,63,Month-to-Month,61.36,3294.11,Yes,2,2,0,1
10911,60,54,Month-to-Month,69.29,3587.7,Yes,2,0,4,1
10912,49,55,Month-to-Month,60.43,3473.73,No,4,0,1,1
10913,72,40,One Year,73.09,2700.9,No,1,1,15,0
10914,70,15,Month-to-Month,79.51,1098.95,No,0,3,0,0
10915,37,21,One Year,20.99,405.01,No,3,1,0,0
10916,68,47,Two Year,66.41,2978.03,Yes,6,1,0,0
10917,57,53,One Year,116.35,5785.04,Yes,1,0,5,0
10918,37,9,One Year,71.9,663.91,No,0,0,1,1
10919,25,52,One Year,87.75,4339.89,Yes,1,1,0,0
10920,52,57,Month-to-Month,51.19,2776.47,Yes,1,2,6,1
10921,59,26,Two Year,97.4,2222.62,Yes,0,2,6,1
10922,30,41,Month-to-Month,97.29,4174.56,Yes,1,0,4,1
10923,58,35,One Year,72.13,2272.08,Yes,1,0,0,0
10924,23,63,One Year,117.6,6406.19,Yes,4,1,1,1
10925,64,25,Month-to-Month,32.56,799.86,No,4,2,4,1
10926,33,38,Month-to-Month,21.69,798.73,Yes,2,0,2,1
10927,22,2,Month-to-Month,97.02,181.04,Yes,0,0,0,1
10928,70,7,Two Year,100.72,658.82,No,1,2,0,1
10929,62,34,Two Year,32.02,1096.31,Yes,1,0,10,0
10930,68,17,Month-to-Month,46.56,703.77,Yes,2,1,0,1
10931,51,43,One Year,21.76,948.83,Yes,0,0,3,0
10932,23,59,Two Year,49.33,2851.53,Yes,5,0,1,0
10933,50,51,Month-to-Month,97.31,4634.24,Yes,2,0,4,1
10934,32,54,Month-to-Month,71.8,3650.79,No,2,0,3,1
10935,32,24,One Year,54.81,1185.64,Yes,1,0,1,0
10936,31,25,Two Year,57.17,1429.85,Yes,1,0,1,0
10937,56,71,Two Year,20.14,1362.13,Yes,0,1,4,0
10938,22,52,Month-to-Month,49.98,2375.89,Yes,3,0,1,0
10939,69,70,Month-to-Month,84.65,5743.05,No,4,1,4,0
10940,74,33,Month-to-Month,117.42,4065.3,Yes,2,0,3,1
10941,43,49,Month-to-Month,104.71,4807.82,Yes,1,0,2,1
10942,65,29,Month-to-Month,22.36,670.58,No,3,1,1,1
10943,34,63,One Year,109.86,6360.59,Yes,1,0,0,0
10944,60,22,Month-to-Month,98.32,1862.26,No,2,1,3,1
10945,64,26,Two Year,98.04,2270.81,Yes,1,3,0,1
10946,69,28,Month-to-Month,65.8,1720.32,Yes,0,0,10,1
10947,33,49,One Year,59.8,2619.38,No,0,3,11,0
10948,52,71,Month-to-Month,50.29,3035.16,No,3,0,0,0
10949,55,49,Month-to-Month,26.57,1344.89,Yes,2,0,0,0
10950,70,20,Month-to-Month,42.82,872.48,Yes,0,0,1,0
10951,40,63,Two Year,44.66,2809.24,Yes,3,0,9,0
10952,30,61,Two Year,68.41,3687.12,Yes,1,0,1,0
10953,50,49,Month-to-Month,94.74,4057.67,No,1,1,1,0
10954,46,71,Month-to-Month,67.38,4131.07,Yes,1,0,3,1
10955,70,1,Two Year,25.78,25.65,Yes,1,0,0,0
10956,63,13,Month-to-Month,115.78,1558.97,No,2,0,1,0
10957,51,51,Month-to-Month,114.27,5455.42,Yes,0,0,1,0
10958,51,56,One Year,98.52,4821.01,Yes,0,0,2,0
10959,44,62,Two Year,119.13,7035.06,No,1,0,0,0
10960,32,32,Month-to-Month,74.45,2191.25,No,1,1,2,0
10961,67,30,Month-to-Month,116.28,3226.65,No,1,2,5,1
10962,26,29,Two Year,27.56,778.67,Yes,1,0,2,0
10963,43,49,Month-to-Month,56.57,2754.59,No,3,0,3,1
10964,20,45,Month-to-Month,42.54,1669.5,Yes,2,3,0,1
10965,53,30,One Year,39.58,1017.74,Yes,2,3,1,1
10966,64,16,Two Year,34.08,571.93,No,0,0,0,0
10967,22,40,Month-to-Month,82.24,2949.28,Yes,0,0,2,0
10968,37,19,Two Year,98.13,1604.87,No,2,1,0,0
10969,37,18,One Year,77.83,1244.0,Yes,0,2,1,1
10970,22,1,Month-to-Month,34.7,29.77,Yes,2,1,0,1
10971,27,47,Two Year,101.11,4411.73,No,3,2,1,1
10972,33,66,Month-to-Month,83.6,5575.43,Yes,3,0,2,1
10973,42,38,Month-to-Month,58.82,2052.43,Yes,1,0,2,1
10974,61,51,One Year,87.41,4185.25,Yes,2,0,0,0
10975,42,63,Month-to-Month,45.99,2854.25,No,1,1,3,1
10976,47,4,Month-to-Month,54.52,207.56,Yes,3,0,2,1
10977,31,1,Month-to-Month,111.75,114.24,Yes,2,0,2,1
10978,39,8,Month-to-Month,49.05,401.51,Yes,1,1,5,1
10979,60,29,Two Year,67.0,1655.4,No,2,0,1,0
10980,45,55,One Year,109.01,6029.18,No,0,1,0,0
10981,47,3,Two Year,90.77,256.56,No,1,0,2,1
10982,36,32,Month-to-Month,26.22,879.12,Yes,0,1,8,1
10983,55,10,Month-to-Month,34.73,328.77,Yes,0,2,2,1
10984,59,34,Month-to-Month,20.78,739.99,Yes,2,0,5,0
10985,37,55,Month-to-Month,83.09,4574.13,Yes,3,2,4,1
10986,52,32,Month-to-Month,64.77,1864.8,Yes,2,0,2,0
10987,39,50,One Year,33.43,1600.76,No,2,1,3,0
10988,32,7,Two Year,115.79,849.78,No,0,2,1,1
10989,28,8,Two Year,72.97,596.31,Yes,1,0,2,0
10990,71,65,Month-to-Month,44.19,2497.43,Yes,0,2,2,1
10991,51,57,Two Year,70.06,3958.58,No,1,0,3,0
10992,74,67,Month-to-Month,87.96,5416.64,Yes,3,0,1,1
10993,41,59,Month-to-Month,27.62,1387.42,Yes,1,0,0,0
10994,23,54,Two Year,47.47,2385.73,Yes,0,2,4,0
10995,34,67,One Year,100.7,6051.64,Yes,1,0,3,0
10996,45,51,Month-to-Month,65.97,3410.81,No,0,1,8,0
10997,67,8,Month-to-Month,74.66,547.98,Yes,0,0,1,0
10998,48,34,Month-to-Month,63.28,2184.88,Yes,1,0,0,0
10999,53,35,One Year,24.39,725.7,Yes,0,0,0,1
11000,72,32,Month-to-Month,36.57,1066.75,No,2,1,4,0
11001,26,46,Two Year,64.55,2667.12,Yes,0,0,0,0
11002,27,16,Month-to-Month,40.92,587.1,Yes,4,1,7,1
11003,38,68,Month-to-Month,25.0,1468.18,No,1,1,0,0
11004,51,37,Month-to-Month,104.36,3426.63,No,3,2,6,1
11005,48,54,Month-to-Month,118.12,6130.42,No,0,2,4,0
11006,46,14,Month-to-Month,99.31,1262.81,No,3,0,6,1
11007,60,55,One Year,105.38,5410.35,Yes,1,0,0,0
11008,60,48,Two Year,44.2,1963.27,Yes,2,0,2,0
11009,28,7,Two Year,116.06,832.88,Yes,3,0,0,1
11010,50,7,Two Year,39.69,286.46,Yes,2,2,0,1
11011,63,33,Two Year,115.14,3604.29,No,0,0,1,1
11012,18,23,One Year,119.48,2517.29,No,1,0,4,1
11013,38,19,Two Year,91.17,1509.4,No,2,1,0,1
11014,40,19,Month-to-Month,118.11,2335.38,Yes,2,2,7,1
11015,74,36,Month-to-Month,76.95,2388.04,No,1,1,0,1
11016,26,29,Month-to-Month,45.95,1211.99,No,0,1,1,0
11017,73,60,Month-to-Month,63.7,3476.54,Yes,2,0,0,0
11018,18,2,Month-to-Month,79.36,145.08,No,3,2,4,1
11019,38,1,Two Year,27.31,24.11,Yes,5,0,0,1
11020,39,47,Month-to-Month,82.23,3890.44,Yes,1,0,6,0
11021,71,69,Month-to-Month,118.12,7127.42,No,1,1,2,1
11022,21,20,Month-to-Month,39.01,762.24,No,1,1,8,1
11023,18,11,Month-to-Month,99.26,955.13,Yes,1,0,1,0
11024,68,2,Month-to-Month,110.79,191.47,Yes,4,1,1,1
11025,27,67,Month-to-Month,114.37,7907.12,No,1,2,3,1
11026,32,12,Month-to-Month,116.01,1236.24,No,3,1,5,1
11027,69,20,Month-to-Month,72.15,1463.56,No,0,0,1,1
11028,53,5,One Year,117.73,564.47,Yes,1,0,6,1
11029,46,37,One Year,95.73,3065.86,Yes,1,1,0,0
11030,69,38,Month-to-Month,36.17,1430.94,Yes,1,0,3,0
11031,63,9,Month-to-Month,67.69,547.92,Yes,1,0,1,1
11032,22,53,Month-to-Month,91.83,4973.72,Yes,3,0,0,0
11033,46,44,One Year,44.73,1739.35,Yes,0,0,1,0
11034,64,24,Month-to-Month,84.06,2059.38,Yes,3,0,6,1
11035,64,30,Month-to-Month,86.66,2216.71,Yes,2,0,11,1
11036,44,59,One Year,36.27,2037.98,No,1,0,1,0
11037,42,14,Month-to-Month,76.51,1075.31,Yes,3,0,6,1
11038,33,9,Month-to-Month,97.16,906.76,Yes,1,2,2,1
11039,33,40,Month-to-Month,69.89,2884.61,Yes,2,1,3,1
11040,53,66,Two Year,21.21,1419.35,Yes,1,0,0,0
11041,42,25,Two Year,20.9,536.94,Yes,0,4,2,1
11042,58,22,One Year,55.7,1090.41,No,1,2,0,1
11043,18,4,Month-to-Month,112.62,408.51,No,1,1,0,1
11044,22,26,Month-to-Month,42.87,1011.85,Yes,0,1,2,1
11045,58,58,Two Year,83.44,4478.54,Yes,1,0,4,0
11046,37,29,Two Year,42.21,1136.77,Yes,1,1,2,0
11047,22,37,Month-to-Month,52.17,1850.98,No,3,1,8,1
11048,53,70,Two Year,104.8,6470.18,Yes,1,0,4,0
11049,46,18,Month-to-Month,92.89,1652.37,Yes,1,0,0,0
11050,65,42,Month-to-Month,29.54,1096.16,No,1,2,1,0
11051,51,41,One Year,62.87,2350.99,No,1,1,3,0
11052,65,38,Month-to-Month,22.92,827.99,No,1,0,8,0
11053,35,34,Two Year,68.09,2336.56,No,3,2,13,1
11054,19,17,Month-to-Month,86.24,1462.99,No,3,0,4,1
11055,33,37,Month-to-Month,31.85,1153.83,Yes,1,1,2,1
11056,46,25,Two Year,48.89,1076.99,Yes,2,1,4,0
11057,50,27,Two Year,59.78,1548.54,No,2,1,0,0
11058,33,57,Month-to-Month,111.95,5535.58,No,5,0,1,1
11059,52,31,Month-to-Month,119.33,3423.54,No,2,1,3,1
11060,64,6,One Year,24.49,137.05,Yes,2,1,6,0
11061,60,40,Month-to-Month,96.1,3298.01,Yes,2,0,10,0
11062,59,12,Two Year,57.17,620.73,Yes,2,1,1,1
11063,34,53,Two Year,59.25,3269.41,Yes,4,1,4,0
11064,21,71,Month-to-Month,95.43,7051.47,Yes,1,0,5,1
11065,66,10,Month-to-Month,111.84,1029.45,No,1,1,2,1
11066,21,45,Month-to-Month,115.09,4446.84,Yes,0,0,1,1
11067,68,17,Two Year,77.71,1170.23,No,6,1,2,1
11068,42,26,Month-to-Month,55.71,1344.81,No,0,0,2,0
11069,50,62,Month-to-Month,98.75,6364.68,Yes,3,0,2,1
11070,31,46,Month-to-Month,45.1,1822.0,Yes,1,0,2,1
11071,41,64,One Year,76.41,4903.46,Yes,1,0,5,1
11072,28,2,Month-to-Month,55.86,97.39,No,0,1,0,1
11073,42,54,Month-to-Month,85.66,4839.58,No,1,0,1,0
11074,45,65,Two Year,44.04,2651.69,No,1,0,2,0
11075,24,51,Two Year,39.16,2007.24,No,1,0,0,0
11076,66,53,One Year,111.82,5443.56,Yes,2,1,11,0
11077,53,36,Month-to-Month,30.18,1059.9,No,3,1,0,1
11078,27,26,Month-to-Month,70.6,1630.75,No,0,0,1,0
11079,66,29,One Year,42.09,1073.17,No,2,0,6,0
11080,53,21,Month-to-Month,23.89,520.56,Yes,2,1,0,1
11081,48,11,Two Year,23.6,268.3,No,2,1,5,1
11082,36,40,One Year,37.52,1542.06,Yes,1,0,2,0
11083,35,11,Month-to-Month,106.68,1144.24,No,1,0,0,1
11084,66,36,Two Year,48.25,1757.24,Yes,0,0,6,0
11085,23,59,Two Year,115.05,5863.48,Yes,3,0,0,0
11086,45,39,Month-to-Month,78.16,2795.11,Yes,1,1,2,1
11087,24,54,Month-to-Month,63.66,3137.67,Yes,1,0,0,1
11088,55,55,Month-to-Month,78.01,4192.42,Yes,4,0,0,0
11089,74,24,Month-to-Month,71.67,1584.52,No,2,0,6,1
11090,29,22,Month-to-Month,95.88,1855.61,Yes,6,1,4,1
11091,58,69,One Year,48.25,3227.02,Yes,1,0,0,0
11092,67,56,Two Year,55.31,3137.24,Yes,1,1,2,0
11093,51,33,Month-to-Month,109.41,3344.88,Yes,2,0,4,0
11094,42,36,Month-to-Month,114.65,3617.48,Yes,2,1,6,1
11095,34,20,One Year,109.26,1943.38,Yes,1,1,1,1
11096,70,62,Month-to-Month,61.94,3446.64,Yes,2,1,6,0
11097,50,26,Two Year,98.04,2319.57,No,3,2,2,0
11098,40,66,Month-to-Month,67.63,4367.88,Yes,2,1,3,1
11099,26,40,Month-to-Month,69.75,2706.83,Yes,0,1,11,0
11100,23,17,Month-to-Month,40.47,680.57,Yes,1,1,0,1
11101,19,1,One Year,79.11,72.98,No,1,1,0,1
11102,55,61,Month-to-Month,38.61,2390.07,Yes,1,1,1,0
11103,26,43,One Year,53.16,2036.3,Yes,0,0,0,0
11104,20,42,Month-to-Month,105.5,4182.01,Yes,1,1,1,1
11105,33,25,Month-to-Month,40.71,1028.12,Yes,2,2,4,1
11106,42,39,Month-to-Month,27.12,937.14,Yes,1,1,1,1
11107,41,35,Two Year,26.9,820.96,Yes,1,0,1,0
11108,64,3,Two Year,114.08,351.39,Yes,1,0,1,1
11109,46,44,Month-to-Month,70.69,2857.13,Yes,2,1,0,0
11110,61,51,Month-to-Month,60.94,3066.83,Yes,0,0,1,0
11111,72,12,Month-to-Month,101.09,1037.27,No,0,1,2,1
11112,57,19,Month-to-Month,103.58,1944.42,No,0,1,0,1
11113,43,44,Month-to-Month,53.22,2138.47,Yes,2,0,10,1
11114,55,59,Two Year,89.36,4540.18,Yes,1,1,1,0
11115,52,49,Two Year,97.11,4624.98,No,2,1,8,1
11116,40,61,Month-to-Month,85.47,4682.71,No,0,0,0,0
11117,21,17,Month-to-Month,35.16,554.3,Yes,1,1,4,0
11118,59,57,Two Year,107.59,5311.57,No,2,1,2,1
11119,31,55,Two Year,73.91,3574.94,Yes,3,0,5,0
11120,70,47,Month-to-Month,48.25,2062.74,Yes,3,1,2,1
11121,73,12,Month-to-Month,62.52,651.17,Yes,2,1,9,1
11122,64,62,Month-to-Month,23.76,1520.5,Yes,0,1,2,1
11123,56,8,Month-to-Month,32.79,223.29,Yes,1,2,4,1
11124,24,21,Month-to-Month,96.55,1919.63,Yes,3,1,6,1
11125,25,70,Month-to-Month,20.0,1224.51,No,2,4,3,1
11126,59,25,One Year,61.66,1405.13,Yes,0,0,2,0
11127,68,12,Month-to-Month,72.25,897.53,Yes,2,0,0,1
11128,36,15,Month-to-Month,25.46,336.97,Yes,4,0,5,0
11129,19,59,Month-to-Month,117.31,7220.06,Yes,3,2,1,1
11130,64,26,Two Year,42.61,987.28,Yes,1,1,2,0
11131,18,26,Two Year,50.42,1308.71,No,3,0,0,0
11132,59,47,Month-to-Month,50.39,2272.02,Yes,0,0,2,1
11133,55,32,Month-to-Month,43.04,1414.32,Yes,3,1,3,1
11134,71,10,Two Year,20.15,193.6,No,1,1,2,1
11135,30,16,Month-to-Month,92.93,1422.81,Yes,1,1,1,1
11136,59,71,Month-to-Month,116.68,7365.48,No,4,0,0,1
11137,61,17,Month-to-Month,42.43,637.09,Yes,2,0,1,0
11138,41,23,Month-to-Month,86.3,2050.99,Yes,5,0,3,1
11139,49,26,Month-to-Month,94.19,2242.17,Yes,3,0,0,0
11140,47,7,Two Year,104.84,678.41,Yes,2,0,2,1
11141,23,14,One Year,62.26,873.35,Yes,0,1,2,0
11142,55,7,Month-to-Month,50.29,323.08,No,2,1,10,1
11143,50,9,Two Year,52.53,491.88,No,2,1,0,1
11144,61,48,Month-to-Month,91.26,4369.9,No,1,3,0,1
11145,72,59,Month-to-Month,101.68,5816.06,No,3,0,2,0
11146,40,39,One Year,38.16,1527.2,Yes,1,0,2,0
11147,27,18,One Year,57.09,883.67,Yes,0,1,0,0
11148,74,59,Month-to-Month,110.19,5860.27,Yes,3,1,5,0
11149,63,17,Month-to-Month,100.67,1613.85,No,4,1,2,1
11150,32,14,One Year,118.49,1485.34,Yes,1,0,1,0
11151,40,31,One Year,95.42,2954.41,Yes,1,0,1,0
11152,73,24,One Year,59.32,1471.86,No,3,1,5,0
11153,53,60,Month-to-Month,79.06,4434.1,Yes,0,2,0,1
11154,74,45,Month-to-Month,86.1,3558.44,Yes,1,0,0,0
11155,18,3,Month-to-Month,27.85,87.09,Yes,5,2,0,1
11156,25,37,Month-to-Month,74.45,2586.54,Yes,0,1,2,0
11157,20,43,Two Year,90.93,3705.93,No,2,0,4,0
11158,31,40,Month-to-Month,36.73,1352.15,No,0,1,1,0
11159,34,55,Month-to-Month,98.06,5565.4,Yes,1,1,0,1
11160,51,39,One Year,78.38,2946.14,Yes,4,3,0,1
11161,64,15,Month-to-Month,115.22,1732.51,No,4,0,2,1
11162,23,4,Month-to-Month,24.24,98.16,Yes,0,1,0,1
11163,22,25,Two Year,46.53,1068.29,Yes,7,1,6,1
11164,63,13,Two Year,80.16,976.16,No,2,0,0,0
11165,68,33,One Year,49.66,1671.05,No,2,3,0,0
11166,58,16,Month-to-Month,91.44,1349.88,Yes,1,0,0,1
11167,57,42,One Year,95.9,4063.19,Yes,3,0,5,1
11168,46,66,One Year,30.25,2072.76,No,0,0,3,0
11169,52,55,Month-to-Month,71.39,3826.88,No,1,0,9,0
11170,35,42,Month-to-Month,70.89,2972.39,No,0,1,1,0
11171,57,34,Two Year,56.93,1956.95,Yes,1,0,0,1
11172,65,30,Month-to-Month,113.29,3463.3,No,0,0,2,0
11173,47,13,One Year,102.75,1240.93,Yes,0,0,2,1
11174,32,13,Month-to-Month,89.72,1003.36,No,0,0,2,1
11175,70,18,Month-to-Month,91.43,1531.16,Yes,3,1,1,1
11176,32,32,Month-to-Month,66.17,2085.15,Yes,1,0,0,0
11177,33,39,Two Year,112.1,4109.89,No,2,0,0,1
11178,74,46,Month-to-Month,89.46,4114.31,Yes,1,1,3,0
11179,50,29,Month-to-Month,92.9,2482.33,Yes,1,0,2,1
11180,27,62,One Year,106.17,6430.8,No,1,1,5,1
11181,36,62,One Year,47.41,2608.1,Yes,1,2,1,0
11182,54,57,Two Year,100.71,5739.75,No,1,2,5,1
11183,67,16,Month-to-Month,39.52,606.48,Yes,5,1,1,1
11184,20,56,Month-to-Month,54.53,2720.26,Yes,0,0,0,0
11185,53,10,Two Year,53.56,486.53,No,1,3,11,1
11186,21,30,One Year,117.85,3534.52,Yes,1,1,2,0
11187,28,25,Month-to-Month,105.65,2500.0,No,2,0,2,1
11188,58,5,Month-to-Month,90.12,402.48,Yes,1,1,3,1
11189,50,65,Two Year,92.71,6288.01,No,1,0,1,0
11190,45,49,Month-to-Month,76.21,3708.24,Yes,3,0,4,1
11191,49,3,One Year,114.71,358.39,Yes,1,0,6,0
11192,74,45,Month-to-Month,69.63,2931.0,No,0,1,1,1
11193,33,14,Month-to-Month,58.05,768.02,Yes,1,1,3,1
11194,26,30,One Year,36.3,1121.22,No,1,0,4,0
11195,28,68,Month-to-Month,98.62,6404.45,No,3,1,0,1
11196,23,18,Month-to-Month,93.44,1667.55,No,1,2,1,0
11197,66,62,Month-to-Month,58.44,3262.53,No,2,1,0,1
11198,44,37,Month-to-Month,22.52,782.7,Yes,2,1,2,0
11199,29,25,One Year,103.9,2272.01,Yes,0,1,4,0
11200,39,48,Two Year,21.14,904.31,Yes,2,0,2,0
11201,57,65,One Year,90.37,4994.05,Yes,0,0,0,0
11202,65,53,Month-to-Month,117.03,5320.91,Yes,0,2,2,1
11203,54,15,Month-to-Month,63.77,1000.03,Yes,1,0,5,1
11204,38,49,Month-to-Month,43.5,1915.09,Yes,2,1,1,0
11205,50,68,Two Year,90.49,6046.63,Yes,3,0,5,0
11206,34,12,Two Year,101.71,1242.27,Yes,2,2,4,1
11207,73,59,Two Year,74.64,4228.19,No,1,0,0,0
11208,46,37,Month-to-Month,116.7,3802.47,Yes,1,2,0,0
11209,70,61,Month-to-Month,25.17,1528.65,Yes,2,0,2,0
11210,57,43,Month-to-Month,70.48,2939.87,No,0,0,3,0
11211,27,70,Month-to-Month,91.85,6405.39,Yes,2,1,6,1
11212,35,39,Month-to-Month,106.26,4160.51,No,3,0,3,1
11213,64,56,Two Year,37.93,2219.84,Yes,2,2,1,0
11214,69,63,Month-to-Month,100.0,6077.69,Yes,2,1,0,0
11215,30,46,Month-to-Month,75.27,3179.64,No,0,0,4,0
11216,44,11,Month-to-Month,59.66,642.93,No,0,2,0,1
11217,27,62,Two Year,33.17,1776.21,Yes,2,1,3,0
11218,49,25,One Year,106.53,2741.76,No,0,0,0,0
11219,58,71,One Year,35.73,2216.88,Yes,5,0,0,0
11220,62,52,Two Year,50.98,2427.14,Yes,0,2,0,0
11221,20,4,Month-to-Month,49.0,198.58,Yes,0,3,1,1
11222,39,59,One Year,107.14,6128.22,Yes,2,0,3,0
11223,44,20,Month-to-Month,87.27,1621.0,Yes,2,1,0,1
11224,72,63,Month-to-Month,99.67,5931.89,No,0,1,7,0
11225,20,54,Two Year,45.05,2483.57,Yes,1,1,2,0
11226,50,57,One Year,82.49,4316.38,Yes,2,1,2,0
11227,19,41,Month-to-Month,77.17,3239.68,Yes,2,0,1,0
11228,28,3,Month-to-Month,103.28,268.83,No,2,0,2,0
11229,63,6,Month-to-Month,110.61,667.22,No,1,2,0,1
11230,27,5,Month-to-Month,21.22,108.17,No,4,0,13,1
11231,56,5,Month-to-Month,87.4,387.34,No,4,0,2,1
11232,72,54,Month-to-Month,25.18,1272.79,No,0,4,0,1
11233,50,47,Month-to-Month,74.89,3108.36,No,1,0,2,0
11234,24,49,Two Year,48.76,2368.5,No,0,1,1,1
11235,32,9,Month-to-Month,50.68,436.54,Yes,1,0,0,1
11236,43,20,Month-to-Month,55.3,1080.63,Yes,2,0,7,1
11237,28,61,Month-to-Month,82.13,4455.32,Yes,3,1,0,1
11238,55,35,Two Year,53.4,1667.8,Yes,0,0,2,0
11239,44,50,Month-to-Month,93.27,4002.68,Yes,1,1,9,1
11240,71,62,Month-to-Month,60.45,3427.13,Yes,4,2,0,0
11241,56,17,Month-to-Month,26.84,438.92,No,2,1,0,1
11242,24,3,One Year,98.38,301.51,Yes,2,0,0,1
11243,18,32,One Year,48.58,1528.73,No,4,0,0,0
